Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Amaravati
2019-12-02,2.75,0.66,0.04,4.35,2.93,7.7,1.72,2.5,1.99,4.53,2.93,2.88,0.21
2019-12-03,2.75,1.15,0.07,4.31,3.04,7.23,1.44,2.54,2.0,4.62,3.1,4.74,0.28
2019-12-04,2.75,0.73,0.03,4.93,4.23,6.39,2.21,3.08,1.99,3.79,2.99,4.9,0.36
2019-12-05,2.75,1.1,0.08,7.93,5.41,6.79,2.88,3.48,2.0,4.26,2.38,2.72,0.85
2019-12-06,,0.79,0.02,7.86,4.45,6.06,3.19,3.34,2.0,4.44,2.42,3.89,0.73
2019-12-07,,0.97,0.05,6.96,3.78,8.39,2.05,2.63,2.0,3.34,2.74,4.02,0.86
2019-12-08,,0.67,0.02,8.02,3.64,6.71,2.53,2.19,1.99,2.22,3.23,4.74,0.18
2019-12-09,,0.78,0.05,6.5,3.75,6.93,1.58,2.87,2.0,3.15,3.15,4.19,0.24
2019-12-10,,0.65,0.0,6.87,4.47,7.25,2.83,2.68,2.0,5.08,2.99,5.56,0.71
2019-12-11,,0.81,0.05,8.0,4.59,7.84,2.04,2.92,1.99,5.69,2.62,5.61,0.76
2019-12-12,,0.68,0.04,6.29,3.58,10.42,1.89,2.54,2.01,6.2,1.61,2.57,0.88
2019-12-13,,0.59,4.62,2.73,2.32,10.2,0.98,1.74,2.0,4.4,1.6,2.34,0.49
2019-12-14,,0.69,2.48,3.38,1.93,4.87,1.12,1.82,1.94,3.01,1.77,1.67,0.44
2019-12-15,,0.55,3.77,3.22,2.65,5.39,0.82,2.08,2.0,2.7,1.76,1.97,0.66
2019-12-16,,0.71,3.45,2.4,2.54,6.17,0.93,1.81,2.0,3.37,1.74,2.11,0.59
2019-12-17,,0.68,1.33,2.52,3.09,7.29,1.48,1.77,2.02,4.93,1.89,3.54,1.2
2019-12-18,,0.7,2.16,3.47,3.36,6.89,2.0,2.56,1.96,4.66,2.1,6.09,1.3
2019-12-19,,0.7,1.39,6.1,3.04,6.69,0.97,3.14,2.01,4.5,1.68,4.86,1.33
2019-12-20,,0.84,3.78,6.86,2.97,8.19,1.18,3.3,2.0,3.77,2.09,5.84,0.87
2019-12-21,,0.71,6.17,5.96,4.61,7.85,1.01,3.79,2.01,5.06,2.08,4.72,0.94
2019-12-22,,0.61,6.12,3.77,3.48,7.44,1.12,4.38,2.0,3.58,2.0,2.57,0.75
2019-12-23,,0.77,8.99,3.98,3.79,7.41,1.17,3.77,1.99,4.06,2.02,4.09,0.93
2019-12-24,,1.06,1.17,5.75,3.64,8.72,0.64,3.79,2.01,5.84,1.78,3.8,0.98
2019-12-25,,2.22,0.25,3.85,2.94,8.11,0.56,2.84,1.99,6.87,1.72,4.61,1.19
2019-12-26,,2.08,0.25,3.69,3.15,7.32,0.62,2.68,2.0,6.58,1.69,5.85,0.89
2019-12-27,,1.66,0.32,4.62,4.0,6.55,0.68,2.19,1.99,6.72,1.68,6.61,0.74
2019-12-28,,0.93,1.87,6.7,2.77,6.15,0.59,3.89,2.0,5.58,1.59,6.8,0.92
2019-12-29,,0.63,0.48,6.28,2.44,6.83,0.84,3.2,2.0,3.76,1.62,7.26,1.04
2019-12-30,66.38,0.62,0.24,8.0,3.41,6.62,0.66,3.23,2.0,4.41,1.56,6.99,0.87
2019-12-31,3.62,0.88,0.32,4.81,7.15,5.72,0.68,4.76,2.01,4.67,1.75,5.12,0.7
2020-01-01,4.21,1.05,3.46,8.5,8.67,8.16,0.36,4.49,1.99,4.89,2.62,3.87,0.89
2020-01-02,3.71,0.95,6.81,9.36,5.17,6.89,0.38,7.08,2.0,4.79,2.77,3.03,0.79
2020-01-03,4.78,1.06,7.69,6.96,2.89,6.12,0.41,5.51,2.0,4.97,2.61,3.83,0.77
2020-01-04,4.12,1.5,6.26,6.81,3.13,5.86,0.53,2.69,2.0,4.14,3.43,4.51,0.6
2020-01-05,3.3,1.19,2.21,3.7,1.55,3.51,0.59,2.48,2.0,2.92,2.25,6.86,0.6
2020-01-06,2.75,0.69,2.14,3.52,1.97,3.18,0.54,3.29,2.0,3.4,1.74,3.95,0.58
2020-01-07,2.75,1.03,2.94,3.64,1.01,4.81,0.4,3.8,2.01,3.69,1.76,2.61,0.71
2020-01-08,2.75,0.99,0.58,3.49,1.52,2.91,0.41,4.17,2.0,3.38,1.51,3.51,0.55
2020-01-09,2.75,0.99,0.72,2.43,2.91,2.53,0.6,3.14,2.0,8.81,2.11,2.32,0.5
2020-01-10,2.75,0.83,0.05,3.8,2.41,5.41,0.49,1.53,1.98,3.36,2.14,2.9,0.85
2020-01-11,2.75,0.79,0.8,4.33,2.76,6.42,0.73,1.59,1.99,4.75,2.02,4.73,0.65
2020-01-12,4.42,0.81,0.22,5.53,6.2,8.98,0.67,2.06,2.0,3.87,2.29,4.61,0.74
2020-01-13,4.45,1.04,0.22,5.74,3.31,5.24,0.82,3.05,2.0,6.69,1.83,5.34,1.08
2020-01-14,2.72,1.07,1.35,3.31,3.43,4.48,0.47,3.42,2.01,9.4,1.45,3.03,0.91
2020-01-15,2.72,0.75,0.24,3.72,5.12,3.56,0.42,1.28,2.0,5.8,1.99,3.16,0.79
2020-01-16,2.75,0.4,0.07,4.05,1.32,3.36,0.27,0.77,2.0,4.61,2.27,3.13,0.52
2020-01-17,2.36,0.52,0.05,3.71,2.26,3.72,0.33,0.83,2.0,3.12,2.55,3.49,0.52
2020-01-18,1.82,0.46,0.0,4.79,2.52,3.82,0.21,3.86,2.01,3.42,2.13,4.12,0.23
2020-01-19,1.82,0.45,0.03,2.95,1.97,5.51,0.17,2.11,2.0,3.77,2.07,3.86,0.26
2020-01-20,1.47,0.47,0.32,3.9,2.17,5.53,0.2,1.21,2.0,3.42,2.09,3.5,0.38
2020-01-21,1.15,0.47,0.51,6.32,3.74,9.97,0.2,0.73,1.99,2.44,1.87,2.89,0.41
2020-01-22,1.15,0.44,0.46,7.0,4.6,7.48,0.16,1.41,1.99,3.48,1.59,3.13,0.37
2020-01-23,1.15,0.48,0.05,2.52,1.9,4.65,0.27,0.95,1.99,6.32,1.5,2.34,0.43
2020-01-24,0.18,0.5,0.09,2.66,2.75,4.24,0.37,0.46,2.01,6.73,1.85,2.52,0.69
2020-01-25,1.15,0.54,0.55,4.62,3.98,3.41,0.36,1.17,2.0,5.9,2.35,4.33,0.49
2020-01-26,1.15,0.44,0.79,5.87,3.01,4.32,0.32,1.49,1.98,5.99,1.88,5.19,0.46
2020-01-27,1.15,0.39,2.24,5.97,5.55,1.99,0.28,1.37,2.0,3.13,2.11,2.9,0.42
2020-01-28,1.15,0.43,2.33,3.2,4.02,3.72,0.24,1.53,2.0,5.39,1.66,2.8,0.32
2020-01-29,1.05,0.63,2.89,3.1,1.65,1.54,0.34,1.22,1.99,4.64,1.64,1.59,0.23
2020-01-30,1.02,0.81,0.5,3.49,1.23,2.9,0.3,1.39,2.01,4.23,1.69,2.36,0.31
2020-01-31,1.39,0.65,0.0,3.55,1.82,3.17,0.15,0.72,2.01,3.09,1.96,2.44,0.34
2020-02-01,1.82,0.61,0.27,4.51,1.76,3.24,0.1,1.28,2.0,3.59,2.296666666666667,3.47,0.24
2020-02-02,1.82,0.45,0.06,3.94,1.4,5.04,0.09,1.4,2.0,2.59,2.6333333333333337,3.53,0.26
2020-02-03,1.53,0.43,0.0,4.43,2.25,3.86,0.15,1.63,2.0,2.81,2.97,3.69,0.36
2020-02-04,1.15,0.51,1.38,6.43,3.5,2.96,0.16,3.69,2.0,4.75,2.09,4.35,0.36
2020-02-05,1.15,0.45,1.78,4.6,2.14,2.78,0.14,2.26,2.01,6.19,1.74,3.3,0.33
2020-02-06,1.15,0.34,1.5,3.98,1.53,2.41,0.13,2.2,2.0,3.25,1.85,3.35,0.38
2020-02-07,1.15,0.27,0.91,5.78,1.65,2.57,0.08,4.06,1.98,3.79,1.83,2.92,0.18
2020-02-08,1.15,0.33,0.55,4.36,1.65,3.5,0.19,3.03,2.0,2.55,2.15,2.2,0.23
2020-02-09,1.15,0.34,0.52,4.35,1.94,1.76,0.32,2.21,2.0,2.79,2.99,4.56,0.69
2020-02-10,1.15,0.33,0.08,5.16,1.58,1.93,0.18,2.37,2.0,2.95,1.94,6.98,0.58
2020-02-11,1.15,1.87,0.22,6.65,1.57,3.32,0.16,2.58,1.99,3.24,2.31,3.98,0.64
2020-02-12,1.15,2.13,19.18,4.71,1.16,3.02,0.72,2.22,1.96,3.45,1.71,3.31,0.74
2020-02-13,1.15,0.62,4.38,3.09,1.03,2.61,1.6,3.0,1.99,6.16,1.63,5.58,0.73
2020-02-14,1.15,0.76,1.45,2.43,0.67,4.08,3.4,3.37,1.98,4.46,1.58,2.55,0.45
2020-02-15,1.08,0.78,1.69,2.93,0.78,4.41,3.77,2.69,2.0,5.32,1.91,3.64,1.01
2020-02-16,1.16,0.51,0.68,3.77,1.26,5.14,1.8,3.45,2.0,4.71,2.41,5.33,0.41
2020-02-17,0.99,0.62,0.6,5.83,1.35,8.23,1.65,5.49,1.99,5.59,2.11,6.71,0.39
2020-02-18,1.42,0.38,1.23,4.14,0.87,11.52,1.47,3.19,1.99,4.28,2.0,7.9,0.46
2020-02-19,1.76,0.4,2.38,6.39,1.16,14.4,1.38,3.44,2.01,3.17,1.9,8.86,0.33
2020-02-20,0.99,0.4,0.22,2.88,0.67,9.24,1.07,3.86,2.02,1.63,1.75,3.15,0.31
2020-02-21,0.99,0.28,0.51,2.03,0.64,4.69,0.83,4.11,2.0,1.61,1.5,3.7,0.38
2020-02-22,0.99,0.23,0.72,2.8,0.54,7.55,0.85,3.18,2.78,2.59,1.65,2.63,0.49
2020-02-23,0.99,0.19,0.84,3.51,1.24,9.84,0.7,0.45,2.01,5.81,1.76,2.39,0.44
2020-02-24,0.99,0.28,0.97,2.29,0.2,9.79,0.71,1.21,2.0,6.52,1.73,2.53,0.18
2020-02-25,1.79,0.3,1.67,3.12,0.52,6.25,0.7,2.35,1.99,4.01,1.8,3.05,0.22
2020-02-26,0.99,0.31,1.4,4.71,1.13,5.06,0.96,2.12,1.97,5.23,1.79,3.01,0.43
2020-02-27,2.63,0.27,1.12,3.8,0.53,6.58,0.88,2.62,2.0,2.98,1.72,3.61,0.28
2020-02-28,2.85,0.25,0.77,2.67,9.79,12.56,1.24,4.02,2.0,5.0,1.7,3.78,0.43
2020-02-29,2.85,0.24,0.77,2.42,16.66,12.57,1.81,4.3,2.0,4.8,1.53,2.66,0.32
2020-03-01,2.85,0.22,1.1,2.18,19.47,4.06,1.85,4.68,2.0,4.43,1.44,1.05,0.26
2020-03-02,3.02,0.32,1.29,4.58,16.22,7.63,2.41,3.49,2.01,4.44,1.55,2.34,0.25
2020-03-03,2.85,0.42,1.3,3.98,17.75,4.32,1.46,4.54,1.99,5.57,1.61,2.2,0.27
2020-03-04,2.85,0.33,1.82,3.57,36.85,5.11,2.23,2.63,2.01,4.32,1.81,2.55,0.28
2020-03-05,2.85,0.33,1.25,1.81,10.34,4.07,4.14,1.91,2.2,2.13,1.44,2.45,0.13
2020-03-06,2.85,0.43,0.68,1.47,8.19,3.78,1.52,1.6,2.42,1.56,1.38,1.41,0.14
2020-03-07,3.45,0.45,0.24,1.95,6.66,3.57,1.97,1.32,2.99,1.97,1.39,1.09,0.13
2020-03-08,2.85,0.37,0.92,3.51,12.94,4.24,1.65,1.6,3.84,4.46,1.46,1.14,0.1
2020-03-09,2.85,0.39,1.01,1.91,12.43,4.54,2.86,1.57,3.09,3.01,1.43,1.2,0.09
2020-03-10,2.85,0.33,0.78,2.35,16.97,6.98,1.78,3.04,3.42,2.49,1.66,1.45,0.09
2020-03-11,2.85,0.37,0.8,1.96,17.28,3.28,2.13,2.37,3.26,3.59,1.65,1.38,0.03
2020-03-12,2.85,0.46,0.8,2.25,5.5,3.65,2.89,3.29,3.22,2.92,1.3,1.51,0.01
2020-03-13,2.85,0.42,1.72,2.63,5.02,3.03,1.51,3.54,2.45,2.14,1.39,1.58,0.02
2020-03-14,2.85,0.38,0.4,1.99,5.42,5.85,2.05,1.98,2.3,2.2,1.38,1.31,0.11
2020-03-15,2.85,0.35,0.93,2.43,3.39,7.16,3.03,2.22,3.73,4.03,1.47,1.26,0.18
2020-03-16,2.85,0.31,0.41,2.29,7.08,12.13,5.01,2.38,4.43,4.26,1.57,1.64,0.19
2020-03-17,2.85,0.35,0.84,2.65,16.76,13.17,1.99,2.5,5.44,5.09,1.57,2.47,0.18
2020-03-18,2.85,0.38,0.94,3.05,8.52,13.75,1.68,2.72,5.44,4.84,1.46,3.82,0.11
2020-03-19,2.85,0.56,0.71,3.37,17.3,9.12,3.4,3.26,6.14,6.5,1.58,3.8,0.1
2020-03-20,0.0,0.5,0.6,3.76,22.32,7.94,2.05,3.34,5.44,5.28,1.8,2.52,0.08
2020-03-21,2.27,0.8,0.51,3.35,27.17,4.4,2.45,5.26,4.52,3.35,1.55,1.37,0.04
2020-03-22,4.54,0.34,0.53,2.86,39.47,3.0,2.88,2.59,5.94,3.08,1.48,1.7,0.05
2020-03-23,6.81,0.34,0.28,1.96,26.46,3.54,1.44,1.15,4.55,1.79,1.43,1.81,0.07
2020-03-24,4.01,0.24,0.64,2.53,38.68,4.72,1.03,1.16,5.08,4.38,1.43,2.24,0.08
2020-03-25,4.9,0.17,0.57,1.67,46.0,5.05,1.02,1.2,4.41,2.77,1.36,1.84,0.07
2020-03-26,4.71,0.13,0.52,1.38,20.32,6.4,1.05,0.9,3.86,4.21,1.41,0.57,0.15
2020-03-27,1.58,0.14,7.92,1.11,5.48,3.78,0.82,0.89,3.51,2.95,1.35,0.42,0.08
2020-03-28,6.37,0.28,6.59,1.07,6.93,3.96,1.03,0.48,3.27,3.98,1.34,0.39,0.09
2020-03-29,4.79,0.36,29.02,0.97,21.56,4.05,1.19,0.49,3.44,4.4,1.37,0.26,0.13
2020-03-30,8.51,0.21,11.7,1.08,19.98,4.34,1.04,0.77,3.7,4.4,1.37,0.3,0.11
2020-03-31,7.0,0.11,0.55,1.06,13.26,3.88,1.86,2.31,3.72,3.88,1.38,0.99,0.08
2020-04-01,3.58,0.12,0.47,1.12,9.99,3.3,1.96,3.26,2.84,4.61,1.32,0.66,0.11
2020-04-02,4.59,0.11,0.46,0.91,9.04,3.7,1.62,2.12,1.68,2.32,1.34,0.3,0.07
2020-04-03,9.31,0.11,0.4,1.13,13.67,3.31,1.54,0.67,1.62,3.18,1.34,0.29,0.04
2020-04-04,9.71,0.25,0.46,1.3,16.74,3.52,2.06,0.72,1.77,2.11,1.42,0.94,0.05
2020-04-05,10.92,0.17,0.44,1.74,17.8,3.65,1.16,1.21,2.06,2.31,1.52,0.78,0.02
2020-04-06,7.65,0.15,0.37,2.04,14.41,3.76,1.64,0.17,2.06,2.4,1.38,0.92,0.02
2020-04-07,5.44,0.22,0.32,1.01,21.91,3.68,1.19,0.15,1.67,2.33,1.2400000000000002,0.42,0.04
2020-04-08,4.66,0.26,0.32,0.99,12.12,4.37,0.94,0.2,1.63,1.67,1.1000000000000003,0.25,0.01
2020-04-09,5.64,0.25,0.32,1.11,23.28,3.24,2.22,0.31,1.74,2.6,0.9600000000000004,0.3,0.15
2020-04-10,6.91,0.25,0.44,1.79,7.4,3.34,1.0,0.64,2.55,3.39,0.8200000000000003,0.5,0.32
2020-04-11,8.52,0.73,0.38,1.88,14.88,2.65,1.17,0.62,2.21,1.9,0.68,0.52,0.05
2020-04-12,5.63,0.57,0.36,1.19,13.65,4.69,1.56,0.84,1.75,2.74,1.4,0.57,0.05
2020-04-13,3.41,0.42,0.33,1.78,20.3,4.16,0.94,0.65,2.18,3.32,1.65,1.32,0.05
2020-04-14,4.75,0.32,0.37,2.04,22.36,4.12,1.34,0.49,3.09,2.84,1.21,0.95,0.06
2020-04-15,2.14,0.37,0.36,2.36,21.78,6.08,1.08,0.04,7.67,2.58,1.26,1.33,0.06
2020-04-16,5.84,0.44,0.3,2.4,15.37,6.9,1.06,0.36,8.12,3.51,1.39,0.37,0.03
2020-04-17,3.22,0.34,0.26,1.07,18.92,7.81,1.16,0.77,7.0,2.97,1.38,0.38,0.06
2020-04-18,3.89,0.25,0.24,1.19,26.56,4.53,1.0,0.48,7.06,2.9,1.32,0.35,0.02
2020-04-19,1.67,0.28,0.28,1.29,19.46,6.9,1.08,0.12,7.18,2.79,1.35,0.41,0.03
2020-04-20,2.27,0.16,0.3,2.37,28.58,5.79,1.24,0.62,8.15,2.21,1.37,0.31,0.01
2020-04-21,2.33,0.22,0.27,1.48,22.5,5.45,1.35,0.44,7.41,2.7,1.33,0.44,0.02
2020-04-22,5.48,0.19,0.25,2.03,28.26,4.32,0.94,0.52,7.5,1.54,1.36,0.71,0.05
2020-04-23,3.97,0.2,0.21,2.8,16.01,3.45,2.7,1.09,7.29,1.76,1.31,0.69,0.02
2020-04-24,1.78,0.59,0.19,2.57,37.12,4.22,0.83,0.81,6.47,1.6766666666666667,1.3,0.64,0.02
2020-04-25,1.17,0.51,0.2,1.13,22.31,5.06,1.81,0.74,6.04,1.5933333333333335,1.29,0.35,0.0
2020-04-26,1.8,0.25,0.15,1.68,12.27,14.21,1.21,0.54,6.46,1.51,1.3,1.08,0.06
2020-04-27,3.52,0.19,0.22,1.24,12.08,8.98,1.37,0.66,5.89,1.96,1.25,0.92,0.06
2020-04-28,4.92,0.21,0.29,1.7,10.34,16.93,0.63,0.55,5.33,2.21,1.3,0.89,0.05
2020-04-29,3.39,0.22,0.26,2.03,9.76,13.9,0.69,0.69,5.95,2.31,1.3,0.92,0.36
2020-04-30,1.92,0.36,0.22,1.68,25.15,4.34,0.74,1.67,5.74,2.69,1.3,0.46,0.08
2020-05-01,1.59,0.22,0.28,1.96,11.95,2.59,1.04,1.15,5.47,2.2,1.3,0.46,0.03
2020-05-02,1.55,0.3,0.23,1.19,31.82,2.28,0.8,0.68,4.39,4.28,1.29,0.26,0.01
2020-05-03,2.83,0.28,0.22,1.31,10.43,2.57,2.04,0.93,4.76,2.86,1.29,1.2,0.01
2020-05-04,2.38,0.25,0.2,1.14,22.28,2.52,0.85,0.69,5.78,2.45,1.29,0.58,0.03
2020-05-05,3.57,0.25,0.2,2.0,23.12,2.83,1.03,0.94,5.46,2.51,1.3,0.45,0.02
2020-05-06,3.7,0.22,0.19,2.04,21.19,2.19,0.73,1.65,6.2,2.84,1.3,0.52,0.02
2020-05-07,7.47,0.25,0.21,1.46,14.76,2.77,0.82,2.05,4.35,2.56,1.23,1.14,0.02
2020-05-08,3.26,0.28,0.18,1.69,15.77,2.9,1.07,1.93,4.04,2.55,1.3,1.45,0.02
2020-05-09,4.37,0.26,0.22,1.61,12.83,3.11,1.28,2.48,3.34,1.83,1.29,0.91,0.02
2020-05-10,2.65,0.22,0.24,1.3,18.83,2.98,1.02,2.57,2.66,3.84,1.3,0.58,0.07
2020-05-11,1.9,0.21,0.23,1.55,14.87,3.15,2.84,2.0,2.77,1.72,1.3,0.77,0.05
2020-05-12,3.3,0.24,0.2,1.5,22.57,2.8,1.18,2.97,2.62,1.33,1.3,0.58,0.05
2020-05-13,2.85,0.76,0.19,1.81,31.23,2.08,0.81,3.21,2.68,2.29,1.27,0.67,0.04
2020-05-14,2.28,0.38,0.18,1.69,36.63,2.3,0.97,3.77,3.21,1.8,1.3,0.54,0.03
2020-05-15,4.14,0.3,0.17,1.41,35.8,3.23,1.34,2.46,6.2,1.84,1.3,1.12,0.06
2020-05-16,3.02,0.35,0.14,1.61,35.83,2.7,1.88,2.81,6.09,0.73,1.3,1.65,0.03
2020-05-17,2.91,0.27,0.18,2.07,37.71,2.47,2.53,3.6,6.71,0.86,1.3,1.8,0.05
2020-05-18,2.95,0.22,0.15,2.42,25.51,2.11,1.37,2.58,6.35,1.51,1.06,1.64,0.13
2020-05-19,4.36,0.19,0.14,2.75,31.48,1.68,2.55,2.11,5.84,2.06,1.3,1.98,0.14
2020-05-20,5.5,0.18,0.15,1.92,28.63,2.2,2.33,2.24,5.88,5.64,1.3,1.4,0.31
2020-05-21,6.41,0.18,0.14,1.72,22.67,1.89,2.6,1.18,5.94,3.03,1.3,2.77,0.2
2020-05-22,7.75,0.2,0.15,2.96,29.57,0.8,4.92,1.1,7.8,1.7,1.29,2.87,0.16
2020-05-23,5.36,0.23,0.12,2.77,26.11,1.0,3.68,1.69,6.83,2.55,1.3,0.94,0.02
2020-05-24,2.62,0.19,0.15,1.76,30.21,0.64,1.79,2.59,5.75,2.36,1.22,1.31,5.09
2020-05-25,2.24,0.25,0.16,1.88,29.01,0.7,1.02,2.88,6.66,2.03,1.3,1.19,6.44
2020-05-26,1.68,0.26,0.14,2.51,24.85,0.62,1.05,2.23,6.51,2.56,1.29,1.15,0.42
2020-05-27,4.01,0.28,0.13,1.7,12.95,0.71,1.77,1.49,4.86,2.7,1.3,1.63,4.9
2020-05-28,8.88,0.4,0.12,1.11,5.0,0.52,2.38,1.14,4.51,2.43,1.3,2.06,0.44
2020-05-29,5.47,0.6,0.12,1.1,0.69,0.63,0.84,1.53,5.37,1.66,1.3,1.41,0.08
2020-05-30,4.67,0.58,0.1,0.95,0.54,0.8,0.91,1.65,6.23,3.21,1.3,1.26,0.09
2020-05-31,3.03,0.52,0.11,1.05,0.59,1.56,1.04,1.44,5.71,2.08,1.3,1.46,0.05
2020-06-01,6.78,0.52,0.13,1.94,1.07,2.39,1.57,1.74,5.83,2.47,1.23,1.62,0.12
2020-06-02,10.84,0.59,0.08,1.75,1.05,1.92,1.01,2.95,4.96,1.37,1.3,1.19,0.09
2020-06-03,8.04,0.67,0.1,1.93,1.48,1.18,0.5,2.5,5.19,2.65,1.3,1.45,0.1
2020-06-04,5.69,0.67,0.03,2.79,1.32,1.67,0.34,2.77,5.4,3.06,1.22,1.46,0.05
2020-06-05,7.45,0.92,0.11,2.0,0.82,1.54,0.53,2.03,6.08,4.5,1.3,1.01,0.08
2020-06-06,8.11,0.66,0.11,1.6,4.66,1.83,0.59,2.39,5.99,2.57,1.3,1.03,0.09
2020-06-07,6.71,0.73,0.12,1.82,29.74,1.95,0.69,2.5,6.64,3.07,1.3,0.72,0.06
2020-06-08,7.93,0.73,0.06,1.99,24.99,1.29,0.69,2.18,6.02,3.47,1.29,0.68,0.1
2020-06-09,4.48,0.71,0.07,2.23,20.81,2.03,0.76,3.11,5.78,4.07,1.3,0.58,0.09
2020-06-10,5.27,1.05,0.12,2.17,6.83,1.83,1.2,2.34,5.71,2.96,1.3,0.48,0.09
2020-06-11,8.21,1.03,0.1,1.84,15.04,1.21,1.24,1.9,5.6,5.29,1.3,0.37,0.11
2020-06-12,7.9,0.82,0.09,2.16,15.65,1.8,0.8,1.39,4.66,4.77,1.29,0.55,0.08
2020-06-13,7.01,0.81,0.06,2.09,11.53,1.62,0.43,1.36,4.66,3.06,1.3,1.27,0.06
2020-06-14,6.89,0.86,0.06,2.42,11.3,1.88,0.38,1.24,4.9,2.29,1.3,0.94,0.07
2020-06-15,21.69,0.63,0.05,1.9,11.1,2.47,0.42,1.46,4.41,3.13,1.3,0.88,0.06
2020-06-16,7.54,0.38,0.09,1.99,10.26,1.88,0.29,1.57,4.56,3.77,1.21,0.84,0.09
2020-06-17,4.6,0.27,0.08,1.55,7.81,2.32,0.48,1.61,4.67,2.96,1.3,0.4,0.09
2020-06-18,3.28,1.31,0.07,1.5,7.68,2.34,0.37,1.95,4.98,4.38,1.3,0.64,0.1
2020-06-19,3.99,0.45,0.16,1.69,13.7,2.49,0.64,1.72,4.97,2.55,1.3,0.26,0.14
2020-06-20,3.37,0.39,0.1,1.42,19.92,0.9,0.66,1.55,4.49,3.14,1.3,0.18,0.11
2020-06-21,3.17,0.37,0.1,1.51,15.74,1.11,0.68,1.33,5.28,3.1,1.3,0.22,0.13
2020-06-22,3.33,0.46,0.1,1.54,10.45,2.26,0.83,1.76,5.25,3.99,1.3,0.47,0.17
2020-06-23,3.18,0.39,0.12,1.25,5.96,1.4,1.34,1.35,26.52,2.88,1.3,0.36,0.11
2020-06-24,1.95,0.33,0.08,1.28,7.36,1.89,0.93,1.2,22.62,2.99,1.2,0.67,0.13
2020-06-25,0.98,0.4,0.1,1.59,8.81,1.7,1.13,1.95,2.47,1.28,1.3,0.59,0.13
2020-06-26,1.76,0.25,0.12,2.07,8.8,0.73,0.76,1.17,3.41,1.45,1.29,0.5,0.06
2020-06-27,1.32,0.21,0.1,1.69,10.16,0.82,0.88,1.09,2.16,2.24,1.3,0.23,0.06
2020-06-28,1.37,0.12,0.09,1.71,10.98,0.85,0.82,1.18,2.65,0.74,1.16,0.16,0.1
2020-06-29,1.39,0.17,0.09,2.13,15.05,0.47,1.31,1.51,2.34,0.01,1.3,0.22,0.12
2020-06-30,1.21,0.18,0.17,1.57,21.78,0.73,1.45,1.58,2.4,0.0,1.3,0.48,0.14
2020-07-01,1.73,0.27,0.09,2.03,7.79,0.78,1.31,1.73,2.67,,1.3,0.22,0.1
